concept_id,concept_name
4334651,Lechevalieria aerocolonigenes
4334654,Methanocalculus
4334655,Chondromyces
4334656,Clostridium uliginosum
4334657,Cobetia
4334658,Curtobacterium herbarum
4334659,Mesoplasma chauliocola
4334661,Caulobacter segnis
4334665,Caldivirga
4334666,Crenotrichaceae
4334795,Pibocella
4334796,Ketogulonicigenium
4334797,Lactobacillus ingluviei
4334798,Lactobacillus kefiranofaciens kefirgranum
4334799,Lactobacillus kefiri
4334800,Marinibacillus
4334803,Caloramator coolhaasii
4334811,Opitutales
4334814,Modestobacter multiseptatus
4334815,Microvirgula aerodenitrificans
4334816,Oceanibulbus indolifex
4334817,Microbispora corallina
4334819,Oceanospirillum maris
4334820,Microvirga subterranea
4334935,Methanothermococcus okinawensis
4334936,Methylomicrobium agile
4334937,Oceanospirillum beijerinckii
4334938,Pasteuria nishizawae
4334939,Pasteuria thornei
4334940,Methylarcula terricola
4334941,Methylorhabdus multivorans
4334942,Micavibrio admirandus
4334943,Pedomicrobium ferrugineum
4334944,Peptoniphilus harei
4334945,Peptoniphilus lacrimalis
4334946,Methanosarcina acetivorans
4334948,Methanosarcina mazei
4334949,Nitrosococcus oceani
4334950,Oribacterium sinus
4334951,Natronobacterium gregoryi
4334952,Paraliobacillus ryukyuensis
4334954,Oleispira antarctica
4334955,Oceanimonas doudoroffii
4334956,Muricoccus roseus
4334957,Myxococcus stipitatus
4334958,Myxococcus virescens
4334959,Nitrococcus mobilis
4334960,Methanospirillum
4334961,Methylocaldum tepidum
4334962,Methylocapsa acidiphila
4334963,Microbispora rosea
4334964,Pedomicrobium americanum
4334966,Methylobacillus pratensis
4335086,Muricauda ruestringensis
4335090,Fibrobacter succinogenes subspecies elongatus
4335095,Gordonia alkanivorans
4335096,Hymenobacter
4335097,Kangiella
4335226,Planomicrobium koreense
4335227,Planomicrobium mcmeekinii
4335228,Phylum Thermotogae
4335234,Eubacterium sulci
4335235,Family Frankiaceae
4335236,Haemophilus felis
4335237,Gordonia sihwensis
4335238,Halomonas magadiensis
4335239,Lactobacillus spicheri
4335240,Lactobacillus frumenti
4335241,Mesorhizobium
4335242,Methanohalophilus
4335245,Dorea
4335246,Duganella
4335253,Photorhabdus luminescens subspecies kayaii
4335370,Genus Dechloromonas
4335372,Gallicola
4335373,Hydrogenophaga defluvii
4335374,Hydrogenophaga intermedia
4335375,Lewinella
4335376,Methanobrevibacter oralis
4335377,Carbophilus
4335378,Caloranaerobacter
4335379,Genus Carboxydocella
4335381,Phylum Chrysiogenetes
4335382,Chryseobacterium defluvii
4335387,Halorubrum
4335388,Ignavigranum
4335389,Kutzneria
4335390,Marinomonas
4335391,Marinospirillum
4335396,Clostridium diolis
4335397,Collimonas
4335543,Mycobacterium phocaicum
4335544,Planomicrobium psychrophilum
4335545,Phenylobacterium
4335661,Desulfuromonadales
4335662,Facklamia tabacinasalis
4335663,Frateuria aurantia
4335664,Haemophilus pittmaniae
4335665,Halorhodospira
4335667,Gemella palaticanis
4335668,Beijerinckia indica lacticogenes
4335669,Gordonia amarae
4335670,Genus Halomicrobium
4335675,Macrococcus lamae
4335682,Leucothrix
4335685,Methanobrevibacter cuticularis
4335686,Methanocaldococcus
4335687,Methylorhabdus
4335689,Genus Coenonia
4335800,Cellulomonas iranensis
4335803,Blastochloris
4335815,Polaribacter
4335816,Lactobacillus manihotivorans
4335817,Leptotrichia goodfellowii
4335819,Mesoplasma coleopterae
4335828,Methanothermobacter thermophilus
4335829,Methylocella tundrae
4335831,Ornithinimicrobium humiphilum
4336055,Natronincola histidinovorans
4336056,Oceanospirillum multiglobuliferum
4336057,Natrialba aegyptia
4336058,Oceanicaulis
4336059,Microbulbifer salipaludis
4336065,Mycobacterium boenickei
4336066,Mycobacterium bohemicum
4336067,Methylovorus
4336068,Ignatzschineria
4336069,Ambystoma
4336070,Genus Empidonax
4336071,Lagotto Romagnola
4336077,Nitratireductor
4336078,Nocardia pigrifrangens
4336081,Desulfovibrio aminophilus
4336082,Desulfotomaculum alkaliphilum
4336083,Desulfovibrio mexicanus
4336084,Bifidobacterium ruminantium
4336085,Brevibacterium aurantiacum
4336086,Macrozamia
4336087,Cicuta
4336088,Tipula iridescent virus
4336096,Scleroderma aurantium
4336216,Salmonella Mkamba
4336221,Probstmayria vivipara
4336224,Hemanthias vivanus
4336234,"Salmonella II 9,12:a:1,5"
4336236,Paraclinus fasciatus
4336247,Ornithodoros rudis
4336374,Salmonella Bousso
4336379,Fundulus chrysotus
4336390,Lithosia griseola
4336391,Santa Rosa virus
4336393,Laticauda colubrina
4336397,Malbranchea
4336403,Notocotylus attenuatus
4336404,Trombicula (Leptotrombidium) scutellaris
4336406,Pomacanthus paru
4336407,Genus Kochia
4336408,Rhizamoeba
4336521,Mycoplasma gallinaceum
4336524,Acidipropionibacterium jensenii
4336525,Mycoplasma pulmonis
4336526,Protostrongylus brevispiculum
4336528,Haemulon macrostomum
4336530,Leptomonas ctenocephalus
4336543,Saguinus fuscicollis
4336551,Duboisia myoporoides
4336554,Noturus stanauli
4336556,Acetivibrio cellulolyticus
4336661,Salmonella Entebbe
4336662,Salmonella Blitta
4336671,Proteocephalus
4336691,Scomber scombrus
4336692,Viviparus
4336696,Pseudomicrodochium suttonii
4336698,Pneumostrongylus
4336806,Puffball
4336807,Old English sheepdog
4336817,Lined snake
4336818,Pneumospirura bassarisci
4336824,Salmonella Landala
4336826,Cairn terrier
4336830,Piry virus
4336831,Python reticulatus
4336833,Yersinia rohdei
4336836,Salmonella Gokul
4336839,Branchiomyces
4336840,Gram-negative bacillus
4336845,Avian orthoreovirus Crawley
4336954,Eimeria ovoidalis
4336960,Eimeria schachdagica
4336964,Sterna paradisaea
4336965,Cutibacterium granulosum
4336969,Sessinia decolor
4336972,Syngnathus louisianae
4336978,Cichlasoma cyanoguttatum
4336982,Lutzomyia olmeca
4336988,Cercocebus torquatus
4336990,Yellow-headed blackbird
4336992,Culicoides variipennis
4337112,Salmonella Barranquilla
4337113,Anopheles subpictus
4337114,Pleistophora ovariae
4337119,North County cheviot sheep
4337120,Salmonella Kitenge
4337131,Mesembryanthemum
4337140,Chrysothamnus
4337256,Rhizopus arrhizus
4337258,Salmonella Ngili
4337264,Fannia benjamini
4337273,Apodichthys flavidus
4337362,Sebastes saxicola
4337368,Dendrolimnus
4337370,Parahistomonas wenrichi
4337376,Lycodes pallidus
4337388,Pteronia sordida
4337389,Hooded vulture
4337396,Guaiacum
4337400,Newt
4337522,Melianthus
4337525,Clostridium histolyticum
4337526,Amaranthus retroflexus
4337532,Toxorhynchites
4337538,Hydrotaea
4337541,Turtle
4337655,Swainsona galegifolia
4337657,Sparisoma aurofrenatum
4337658,Legionella sainthelens
4337660,Changuinola virus
4337662,Haemaphysalis parmata
4337666,Cat-eyed snake
4337672,Aulopus nanae
4337682,Nocomis asper
4337695,Lampetra lethophaga
4337696,Primula obconica
4337808,Hoplopleura captiosa
4337815,Lactobacillus oris
4337822,Pahayokee virus
4337824,Welsummer chicken
4337831,Parasa chloris
4337836,Nicotiana amplexicaulis
4337944,Geochelone gigantea
4337949,Salmonella Sinchew
4337964,Takydromus
4337965,Paranoplocephala mammillana
4337970,Sebastes alutus
4337971,Salmonella Madigan
4337973,Himantopus mexicanus
4337977,Gram-positive bacteria
4338100,Cynoscion nothus
4338101,Callionymus agassizi
4338103,Arnica
4338238,Casuarius
4338239,Trichoprosopon
4338250,Haematosiphon inodorus
4338253,Prong-billed barbet
4338357,Oxytenia
4338369,Genus Parametorchis
4338371,Hypsurus caryi
4338375,Eubacterium tortuosum
4338376,Sebastes constellatus
4338383,Roseate spoonbill
4338388,Salmonella Anderlecht
4338392,Trivittatus virus
4338508,Cervus nippon
4338509,Gnidia anthylloides
4338510,Phoma eupyvera
4338511,Piscidia
4338519,Salmonella Javiana
4338521,Wasp
4338527,Welcome swallow
4338530,Gorilla gorilla
4338532,Endolimax clevelandi
4338533,"Salmonella II 35:g,t:z42"
4338538,Starksia starcki
4338541,Catharanthus pusilla
4338543,Salmonella Brisbane
4338545,Oxicopis
4338660,Anopheles jeyporiensis candidiensis
4338663,Euproctis flava
4338665,Fistularia tabacaria
4338672,Sumatra chicken
4338677,Bacillus marinus
4338685,Enterococcus avium
4338688,Lepomis auritus
4338689,Crotalus ruber
4338690,Tautoga onitis
4338691,Anthias tenuis
4338942,Salmonella Antarctica
4338943,Melanoplus sanguinipes entomopoxvirus
4338945,Salmonella Stanley
4338948,Stillbometopa impressa
4338951,Cyrnea piliata
4338969,Stypandra
4338979,Bouboui virus
4339086,Boophilus kohlsi
4339099,Cayaponia racemosa
4339103,Eimeria lamae
4339105,"Treponema refringens, biotype calligyrum"
4339106,Pleuronectes quadrituberculatus
4339110,Pleospora
4339115,Cryptobia
4339118,Boophilus annulatus
4339186,Fessisentis
4339192,Natal pygmy kingfisher
4339193,Geigeria
4339195,Octopus
4339198,Viroid
4339203,Parafossarulus
4339211,Pseudupeneus grandisquamis
4339217,Salmonella Haifa
4339295,Metarhizium marquandii
4339297,Chaetoconidium
4339300,Dipetalonema gracile
4339306,Salmonella Matadi
4339307,Mangifera indica
4339315,Plant producing quinolizidine alkaloids
4339322,Rotavirus group D
4339383,Bipolaris spicifera
4339389,Salmonella Congo
4339393,Megalops atlanticus
4339407,Oenanthe
4339411,Streptococcus canis
4339414,Himasthla muehlensi
4339420,Mycoplasma fermentans
4339421,Erysipelothrix
4339422,Istiophorus platypterus
4339423,Trypanosoma cruzi
4339541,Psilocybe wassonii
4340170,Notropis hypsilepis
4346050,Family Ancylostomatidae larva
4347674,Aerococcus urinae
4347675,Leuconostoc pseudomesenteroides
4347676,Carbon dioxide-dependent streptococcus
4347924,Staphylococcus simulans biovar staphylolyticus
4348011,Catalase-negative Gram-positive coccus
4348012,Pediococcus inopinatus
4348013,Pediococcus pentosaceus
4348015,Corynebacterium genitalium
4348016,Corynebacterium nephridii
4348017,Corynebacterium rubrum
4348018,CDC Corynebacterium group
4348019,CDC Corynebacterium group A-3
4348020,CDC Corynebacterium group C
4348021,CDC Corynebacterium group E
4348022,CDC Corynebacterium group I-2
4348023,Non-lactose fermenter
4348024,Cedecea species 5
4348025,Kluyvera bacillosporus
4348026,Trabulsiella guamensis
4348028,Sphingomonas parapaucimobilis
4348029,Mycobacterium
4348030,Mycobacterium tuberculosis Asian variant
4348031,Serpulina jonesii
4348033,Desulfovibrio desulfuricans
4348034,Desulfovibrio desulfuricans subsp desulfuricans
4348035,Anaerobic Gram-negative coccus
4348036,Anaerobic non-sporing Gram-positive bacillus
4348038,Clostridium oxalicum
4348041,Mucor rouxianus
4348042,Syncephalastrum racemosum
4348043,Millerozyma farinosa
4348044,Chlorophyllum
4348045,Filobasidiella neoformans var bacillispora
4348046,Inocybe patouillardii
4348047,Rhodophyllus
4348048,Candida galacta
4348049,Candida reukaufii
4348050,Candida utilis
4348051,Candida viswanathii
4348052,Rhodotorula pilimanae
4348053,Acremonium madurae
4348146,Aspergillus awamori
4348147,Aspergillus candidus group
4348148,Aspergillus clavato-nanica
4348149,Aspergillus flavus group
4348150,Aspergillus niger group
4348151,Purpureocillium lilacinum
4348153,Trichophyton equinum var equinum
4348154,Cladosporium nigrescens
4348155,Drechslera biseptata
4348156,Corynebacterium manihot
4348157,Corynebacterium mediolanum
4348158,Corynebacterium viscosum
4348159,CDC Corynebacterium group A-4
4348161,CDC Corynebacterium group G-2
4348162,Kurthia bessoni
4348163,Cedecea species 3
4348164,Morganella morganii
4348165,Proteus vulgaris biogroup 2
4348168,Alcaligenes rhulandii
4348169,Bartonella bacilliformis
4348171,Enzootic abortion of ewes agent
4348172,Acid-fast bacillus
4348173,Acid and alcohol-fast bacillus
4348174,Mycobacterium tuberculosis African I variant
4348175,Mycobacteroides chelonae
4348176,Anaerobic Gram-positive bacillus
4348178,Peptostreptococcus
4348179,Mortierella mycetomatis
4348180,Mortierella niveo-velutina
4348181,Debaryomyces
4348183,Saccharomyces uvarum
4348184,Clitocybe rivulosa
4348185,Schizophyllum
4348186,Candida albicans var albicans
4348187,Candida ingens
4348281,Candida intermedia
4348282,Candida norvegensis
4348284,Cryptococcus neoformans var neoformans
4348285,Trichosporon asteroides
4348286,Trichosporon coremiiforme
4348287,Sporobolomycetaceae
4348288,Sporobolomyces roseus
4348289,Sarocladium kiliense
4348290,Aspergillus caesiellus
4348291,Aspergillus janus
4348292,Aspergillus phialiseptus
4348293,Microascus manginii
4348294,Penicillium bacillosporum
4348295,Penicillium oxalicum
4348296,Penicillium rugulosum
4348297,Scopulariopsis brumptii
4348298,Alternaria anamorph of Pleospora infectoria
4348311,Catalase-positive Gram-positive coccus
4348312,Pediococcus
4348313,Pediococcus acidilactici
4348314,Pediococcus dextrinicus
4348315,Pediococcus parvulus
4348316,Corynebacterium pseudogenitalium
4348317,CDC Corynebacterium group F-2
4348318,CDC Corynebacterium group I-1
4348425,Gram-variable bacillus
4348426,Lactose fermenter
4348429,Morganella morganii subsp morganii
4348430,Trabulsiella
4348431,Non-Enterobacteriaceae
4348432,Aeromonas salmonicida subsp smithia
4348433,Aeromonas veronii subsp veronii
4348436,Sphingomonas adhaesiva
4348437,Sphingomonas yanoikuyae
4348438,Campylobacter sputorum biovar fecalis
4348439,Ehrlichia ewingii
4348440,Haemophilus parophrophilus
4348442,Partially acid-fast bacillus
4348443,Mycobacterium tuberculosis African II variant
4348445,Desulfovibrio desulfuricans subsp aestuarii
4348446,Mucor hiemalis
4348447,Mucor mycetomatis
4348448,Debaryomyces hansenii
4348449,Kluyveromyces lactis
4348451,Schizophyllum commune
4348452,Sporobolomyces salmonicolor
4348453,Candida claussenii
4348454,Candida melinii
4348455,Candida mogii
4348456,Candida solani
4348457,Trichosporon mucoides
4348458,Acremonium falciforme
4348459,Aspergillus glaucus group
4348460,Aspergillus penicillioides
4348461,Aspergillus sulfureus
4348462,Aspergillus terreus group
4348463,Chrysosporium evolceanui
4348464,Cylindrocarpon destructans
4348465,Microascus desmosporus
4348466,Penicillium bertai
4348567,Penicillium mycetomagenum
4348568,Scopulariopsis koningii
4348569,Alternaria pluriseptata
4352614,Pediococcus damnosus
4352615,Microaerophilic streptococcus
4352616,Corynebacterium accolens
4352617,Corynebacterium diphtheriae var belfanti
4352618,CDC Corynebacterium group A-5
4352619,CDC Corynebacterium group B-1
4352620,CDC Corynebacterium group B-3
4352621,CDC Corynebacterium group D-1
4352622,CDC Corynebacterium group F-1
4352623,Listeria ivanovii londoniensis
4352626,Morganella morganii subsp sibonii
4352627,Fermentative Gram-negative bacillus
4352628,Aeromonas trota
4352629,Aeromonas veronii subsp sobria
4352630,Pasteurella lymphangitidis
4352631,Vibrio mediterranei
4352632,Vibrio splendidus
4352633,Non-fermentative Gram-negative bacillus
4352636,Sphingobacterium yabuuchiae
4352637,Sphingomonas paucimobilis
4352639,Mycobacterium tuberculosis classical variant
4352640,Mycobacterium avium brunese
4352641,Mycobacterium fortuitum
4352643,Anaerobic Gram-negative bacillus
4352645,Desulfovibrio
4352646,Anaerobic spore-forming Gram-positive bacillus
4352648,Anaerobic Gram-positive coccus
4352748,Kluyveromyces marxianus
4352749,Malbranchea pulchella
4352750,Cortinarius orellanus
4352751,Paxillus
4352752,Ustilago maydis
4352753,Candida haemulonii
4352754,Candida pulcherrima
4352755,Candida zeylanoides
4352756,Trichosporon asahii
4352757,Trichosporon ovoides
4352759,Aspergillus bouffardii
4352760,Aspergillus restrictus group
4352761,Aspergillus sclerotiorum
4352762,Aspergillus terricola
4352763,Aspergillus unguis
4352764,Chrysosporium keratinophilum
4352765,Emmonsia parva
4352766,Histoplasma capsulatum var capsulatum
4352768,Paecilomyces viridis
4352769,Penicillium frequentans
4352770,Scopulariopsis candida
4352771,Alternaria brassicicola
35608028,Parengyodontium
35608143,Streptococcus pneumoniae Danish serotype 34
35608144,Streptococcus pneumoniae serogroup 20
35608146,Streptococcus pneumoniae Danish serotype 38
35608157,Trichinella nelsoni
35614892,Order Rhabditida larva
35614893,Order Rhabditida filariform larva
35614934,Trichinella nativa
35615140,Roseomonas suffusca
35621750,Extended spectrum beta-lactamase and carbapenemase producing bacteria
35621796,Cutibacterium
35621800,Bergeriella
35621801,Chelonobacter
35621802,Mobilicoccus
35621803,Paenochrobactrum
35621804,Bacillus beringensis
35621833,Mobilicoccus pelagius
35621834,Paenochrobactrum pullorum
35621835,Chelonobacter oris
35621876,Corynebacterium lowii
35621877,Gordonia iterans
35621878,Nocardia ninae
35621879,Nocardia sungurluensis
35621880,Nocardia thraciensis
35621881,Oenococcus kitaharae
35621882,Paenibacillus filicis
35621883,Paenibacillus marinisediminis
35621884,Paenibacillus soli
35621885,Pseudomonas guariconensis
35621886,Staphylococcus microti
35621887,Chryseobacterium arachidis
35621888,Citricoccus nitrophenolicus
35621889,Lactobacillus backii
35621890,Lactobacillus rodentium
35621891,Megasphaera sueciensis
35621892,Myroides phaeus
